time,lon,traj_lons,lat,traj_lats,level,HUC8,coord_pair
2003-02-25 04:00:00,-112.0,-111.94680900516889,30.0,29.945713411073477,815.1278011868303,14080107,"(30.0, -112.0)"
2003-11-11 04:00:00,-117.5,-117.48625707245866,32.75,32.74042838515978,585.7825260896927,14080107,"(32.75, -117.5)"
2005-01-11 06:00:00,-113.0,-112.98720515260632,30.5,30.6079549182697,943.9060278509027,14080107,"(30.5, -113.0)"
2005-01-11 05:00:00,-113.0,-113.1101239136473,30.5,30.440927960965443,945.6253590330092,14080107,"(30.5, -113.0)"
2005-09-27 11:00:00,-114.5,-114.53858606160054,31.25,31.305311604411223,702.9834496017831,14080107,"(31.25, -114.5)"
2007-09-20 22:00:00,-110.5,-110.56915760537349,29.25,29.131254023458858,664.1341559436966,14080107,"(29.25, -110.5)"
2007-09-23 07:00:00,-112.5,-112.57400063519744,30.25,30.231469213188614,860.6676605457266,14080107,"(30.25, -112.5)"
2008-01-27 08:00:00,-112.5,-112.53462304314023,30.25,30.149981218665936,785.0884183825128,14080107,"(30.25, -112.5)"
2008-12-14 21:00:00,-113.5,-113.49841237132593,30.75,30.760421872700356,802.7069845183967,14080107,"(30.75, -113.5)"
2010-09-21 23:00:00,-112.0,-112.01203017058839,30.0,30.049105853495483,871.0229804751926,14080107,"(30.0, -112.0)"
2011-10-03 17:00:00,-112.0,-112.10099656527865,30.0,29.936812196848134,920.2208440729316,14080107,"(30.0, -112.0)"
2012-12-13 23:00:00,-117.0,-116.87745529348545,32.5,32.566315350576275,712.4307605168885,14080107,"(32.5, -117.0)"
2012-12-13 22:00:00,-117.0,-117.06153563561024,32.5,32.41990935897167,745.647117328513,14080107,"(32.5, -117.0)"
2019-05-19 10:00:00,-113.5,-113.4478364487938,30.75,30.652008735835114,970.46580671594,14080107,"(30.75, -113.5)"
2020-03-18 00:00:00,-110.5,-110.5658538267939,29.25,29.304521446582164,821.6319443263282,14080107,"(29.25, -110.5)"
2021-02-12 07:00:00,-115.5,-115.39224674322871,31.75,31.70108945630087,905.3290246866048,14080107,"(31.75, -115.5)"
2021-02-11 07:00:00,-117.5,-117.477923781702,32.75,32.70148905335232,742.3357924953106,14080107,"(32.75, -117.5)"
2021-02-11 06:00:00,-117.5,-117.50935480043559,32.75,32.83459316971847,728.0427158686629,14080107,"(32.75, -117.5)"
2023-01-01 09:00:00,-111.5,-111.58116900620846,29.75,29.674454330557168,834.2865642603203,14080107,"(29.75, -111.5)"
2022-12-30 07:00:00,-114.5,-114.50533074948713,31.25,31.291967552921157,763.3236040969856,14080107,"(31.25, -114.5)"
2023-01-15 21:00:00,-115.5,-115.61332705622212,31.75,31.68103282990436,839.9554508953677,14080107,"(31.75, -115.5)"
2023-03-15 04:00:00,-115.0,-114.99801672982855,31.5,31.549697149625082,840.8448408869929,14080107,"(31.5, -115.0)"
2010-01-20 08:00:00,-110.5,-110.60544242654471,29.25,29.322147013516854,957.3123635079488,14080105,"(29.25, -110.5)"
2013-09-20 21:00:00,-113.0,-113.04563719865816,30.5,30.521225795719772,974.9097948459276,14080105,"(30.5, -113.0)"
2019-05-19 06:00:00,-113.5,-113.43830632262974,30.75,30.632348648529746,986.8738375078023,14080105,"(30.75, -113.5)"
2019-05-18 15:00:00,-113.0,-113.06978027518291,30.5,30.464323235187052,909.7932292174189,14080105,"(30.5, -113.0)"
2021-12-08 22:00:00,-113.0,-113.00813903669402,30.5,30.564004657490912,867.3074806749381,14080105,"(30.5, -113.0)"
2021-12-08 21:00:00,-113.0,-113.07872962071774,30.5,30.417364655806935,878.5773979054725,14080105,"(30.5, -113.0)"
2023-03-13 18:00:00,-117.0,-116.98682358696298,32.5,32.54549723918315,809.0224568031116,14080105,"(32.5, -117.0)"
2002-11-07 21:00:00,-117.0,-117.01716423701818,32.5,32.40623857043284,791.2763195762523,14020005,"(32.5, -117.0)"
2003-09-08 20:00:00,-113.0,-112.99304613142989,30.5,30.597101247697008,836.6526022351122,14020005,"(30.5, -113.0)"
2004-09-19 23:00:00,-113.5,-113.48136974488655,30.75,30.874238312608238,931.2747463166936,14020005,"(30.75, -113.5)"
2004-09-19 22:00:00,-113.5,-113.57605726460221,30.75,30.64333281720378,927.8732325338432,14020005,"(30.75, -113.5)"
2004-10-28 02:00:00,-113.0,-112.87614812765676,30.5,30.406286607824914,986.439307390678,14020005,"(30.5, -113.0)"
2005-01-10 11:00:00,-113.5,-113.51696155324481,30.75,30.781282404214412,879.4873629901037,14020005,"(30.75, -113.5)"
2005-01-09 14:00:00,-114.0,-113.88725566234841,31.0,30.935588462159345,879.1920086639531,14020005,"(31.0, -114.0)"
2005-01-09 13:00:00,-114.0,-113.89917201559598,31.0,30.991198538611346,875.3860305171039,14020005,"(31.0, -114.0)"
2005-01-09 12:00:00,-114.0,-113.92275117936185,31.0,31.050250897012884,874.6377740285658,14020005,"(31.0, -114.0)"
2005-01-09 11:00:00,-114.0,-113.96264027607214,31.0,31.104304512999292,873.2497560543247,14020005,"(31.0, -114.0)"
2006-09-19 10:00:00,-115.0,-114.88559476659817,31.5,31.41797223684723,845.149550553516,14020005,"(31.5, -115.0)"
2006-09-19 02:00:00,-115.0,-115.0883479866113,31.5,31.41683979027923,802.1625808065248,14020005,"(31.5, -115.0)"
2006-09-18 22:00:00,-115.5,-115.41145876984719,31.75,31.625155146004463,754.747380120608,14020005,"(31.75, -115.5)"
2006-09-18 21:00:00,-115.5,-115.48595607443981,31.75,31.629176211601173,746.8260981572581,14020005,"(31.75, -115.5)"
