time,lon,traj_lons,lat,traj_lats,level,HUC8,coord_pair
2009-04-15 19:00:00,-94.5,-94.6230099401372,28.25,28.253847440159443,953.6738350866333,11030002,"(28.25, -94.5)"
2010-07-21 04:00:00,-98.5,-98.42402870238946,26.25,26.126007894984383,765.3318896780272,11030002,"(26.25, -98.5)"
2015-05-27 11:00:00,-99.0,-98.94929930127047,26.0,26.124267049780418,951.4191415672957,11030002,"(26.0, -99.0)"
2016-08-04 23:00:00,-97.5,-97.40388910321737,26.75,26.655477901574002,952.6446170599036,11030002,"(26.75, -97.5)"
2021-05-13 01:00:00,-98.0,-98.02053566707129,26.5,26.499694319571496,744.4986423996911,11030002,"(26.5, -98.0)"
2021-05-15 01:00:00,-98.0,-97.90510547212364,26.5,26.474356781542077,983.5561031498929,11030002,"(26.5, -98.0)"
2022-07-04 05:00:00,-99.0,-98.88597369156984,26.0,26.114142585874593,998.320430511913,11030002,"(26.0, -99.0)"
2008-10-11 01:00:00,-95.0,-94.88992903851435,28.0,28.038985276691307,876.1299041399026,11030001,"(28.0, -95.0)"
2008-10-11 00:00:00,-95.0,-94.9389095747316,28.0,27.94947113116352,877.8997816638766,11030001,"(28.0, -95.0)"
2010-07-29 23:00:00,-98.5,-98.58661950043849,26.25,26.35900276855677,946.8367955729179,11030001,"(26.25, -98.5)"
2013-06-13 22:00:00,-98.0,-98.01447445268305,26.5,26.462624794515524,999.9017770531688,11030001,"(26.5, -98.0)"
2015-05-04 10:00:00,-98.5,-98.53026857582081,26.25,26.25817601942999,864.4781654637344,11030001,"(26.25, -98.5)"
2015-07-25 02:00:00,-98.5,-98.43000463187846,26.25,26.328714823550513,958.3430947555161,11030001,"(26.25, -98.5)"
2017-09-22 14:00:00,-97.0,-96.95239770539742,27.0,27.0075377528591,918.3637825139112,11030001,"(27.0, -97.0)"
2021-05-23 06:00:00,-96.5,-96.39716421926157,27.25,27.335851137279068,948.8431579015297,11030001,"(27.25, -96.5)"
2013-09-10 16:00:00,-95.5,-95.42909710894277,27.75,27.634665684338582,902.2948511921694,10250013,"(27.75, -95.5)"
2019-08-09 21:00:00,-98.0,-98.09097015042286,26.5,26.44600099359581,963.478000959303,10250013,"(26.5, -98.0)"
